id,category,subcategory,question,correct_answer,difficulty,model,status,extracted,rel_error
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Allam_2_7B,correct,85.0,0.0659
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,OSS_Safeguard_20B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,LLaMA_3_3_70B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,LLaMA_3_1_8B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,LLaMA_4_Scout_17B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Qwen3_32B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,OpenAI_OSS_20B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,NVIDIA_Nemotron_120B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,OpenAI_OSS_120B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Gemma_4_31B,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,MiniMax_M2_5,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Baidu_CoBuddy,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,LiquidAI_Instruct,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,OpenAI_OSS_20B_OR,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Owl_Alpha,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Free_Router,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Groq_Compound,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Groq_Compound_Mini,error,,
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,Allam_2_7B,correct,81.0,0.069
Q220,Historical Questions,Vaccination,What percentage of Indian children were vaccinated against measles in 2020?,87.0,Medium,OSS_Safeguard_20B,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,LLaMA_3_3_70B,correct,94.0,0.0562
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,LLaMA_3_1_8B,correct,83.0,0.0674
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,LLaMA_4_Scout_17B,correct,89.0,0.0
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Qwen3_32B,hallucinated,2021.0,21.7079
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,OpenAI_OSS_20B,refusal,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,NVIDIA_Nemotron_120B,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,OpenAI_OSS_120B,correct,88.5,0.0056
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Gemma_4_31B,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,MiniMax_M2_5,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Baidu_CoBuddy,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,LiquidAI_Instruct,partial,45.0,0.4944
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,OpenAI_OSS_20B_OR,correct,84.0,0.0562
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Owl_Alpha,correct,87.0,0.0225
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Free_Router,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Groq_Compound,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Groq_Compound_Mini,error,,
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,Allam_2_7B,correct,85.0,0.0449
Q221,Historical Questions,Vaccination,According to World Bank what was India's measles vaccination rate in 2021?,89.0,Medium,OSS_Safeguard_20B,error,,
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,LLaMA_3_3_70B,correct,199.0,0.0311
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,LLaMA_3_1_8B,partial,247.0,0.2798
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,LLaMA_4_Scout_17B,partial,171.0,0.114
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Qwen3_32B,hallucinated,2019.0,9.4611
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,OpenAI_OSS_20B,refusal,,
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,NVIDIA_Nemotron_120B,correct,193.0,0.0
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,OpenAI_OSS_120B,correct,195.0,0.0104
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Gemma_4_31B,error,,
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,MiniMax_M2_5,error,,
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Baidu_CoBuddy,error,,
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,LiquidAI_Instruct,hallucinated,35.0,0.8187
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,OpenAI_OSS_20B_OR,partial,274.0,0.4197
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Owl_Alpha,correct,200.0,0.0363
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Free_Router,correct,193.0,0.0
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Groq_Compound,error,,
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Groq_Compound_Mini,error,,
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,Allam_2_7B,partial,134.0,0.3057
Q222,Historical Questions,Disease Burden,"What was India's tuberculosis incidence rate per 100,000 population in 2019?",193.0,Hard,OSS_Safeguard_20B,error,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,LLaMA_3_3_70B,partial,217.0,0.1543
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,LLaMA_3_1_8B,partial,122.0,0.3511
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,LLaMA_4_Scout_17B,correct,171.0,0.0904
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Qwen3_32B,hallucinated,2020.0,9.7447
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,OpenAI_OSS_20B,refusal,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,NVIDIA_Nemotron_120B,hallucinated,2020.0,9.7447
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,OpenAI_OSS_120B,correct,195.0,0.0372
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Gemma_4_31B,error,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,MiniMax_M2_5,error,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Baidu_CoBuddy,error,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,LiquidAI_Instruct,hallucinated,35.0,0.8138
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,OpenAI_OSS_20B_OR,partial,264.0,0.4043
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Owl_Alpha,partial,259.0,0.3777
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Free_Router,error,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Groq_Compound,error,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Groq_Compound_Mini,error,,
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,Allam_2_7B,hallucinated,27.0,0.8564
Q223,Historical Questions,Disease Burden,"How many new TB cases per 100,000 people did India report in 2020?",188.0,Hard,OSS_Safeguard_20B,error,,
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,LLaMA_3_3_70B,correct,4.34,0.0
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,LLaMA_3_1_8B,partial,3.5,0.1935
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,LLaMA_4_Scout_17B,correct,4.3,0.0092
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Qwen3_32B,hallucinated,1000.0,229.4147
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,OpenAI_OSS_20B,refusal,,
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,NVIDIA_Nemotron_120B,hallucinated,1000.0,229.4147
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,OpenAI_OSS_120B,correct,4.3,0.0092
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Gemma_4_31B,error,,
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,MiniMax_M2_5,correct,4.3,0.0092
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Baidu_CoBuddy,error,,
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,LiquidAI_Instruct,hallucinated,50.0,10.5207
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,OpenAI_OSS_20B_OR,correct,4.5,0.0369
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Owl_Alpha,partial,5.4,0.2442
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Free_Router,hallucinated,50.0,10.5207
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Groq_Compound,error,,
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Groq_Compound_Mini,error,,
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,Allam_2_7B,partial,3.2,0.2627
Q224,Historical Questions,Infrastructure,How many hospital beds per 1000 population did China have in 2019?,4.34,Hard,OSS_Safeguard_20B,error,,
Q225,Historical Questions,Infrastructure,What was the hospital bed density per 1000 people in the USA in 2019?,2.77,Hard,LLaMA_3_3_70B,correct,2.9,0.0469
Q225,Historical Questions,Infrastructure,What was the hospital bed density per 1000 people in the USA in 2019?,2.77,Hard,LLaMA_3_1_8B,hallucinated,8.8,2.1769
Q225,Historical Questions,Infrastructure,What was the hospital bed density per 1000 people in the USA in 2019?,2.77,Hard,LLaMA_4_Scout_17B,correct,2.89,0.0433
Q225,Historical Questions,Infrastructure,What was the hospital bed density per 1000 people in the USA in 2019?,2.77,Hard,Qwen3_32B,hallucinated,1000.0,360.0108
Q225,Historical Questions,Infrastructure,What was the hospital bed density per 1000 people in the USA in 2019?,2.77,Hard,OpenAI_OSS_20B,refusal,,
Q225,Historical Questions,Infrastructure,What was the hospital bed density per 1000 people in the USA in 2019?,2.77,Hard,NVIDIA_Nemotron_120B,partial,2.0,0.278
Q225,Historical Questions,Infrastructure,What was the hospital bed density per 1000 people in the USA in 2019?,2.77,Hard,OpenAI_OSS_120B,correct,2.8,0.0108
