id,category,subcategory,question,correct_answer,answer_display,unit,source,difficulty,LLaMA_3_3_70B,LLaMA_3_1_8B,LLaMA_4_Scout_17B,Qwen3_32B,OpenAI_OSS_20B,NVIDIA_Nemotron_120B,OpenAI_OSS_120B,Gemma_4_31B,MiniMax_M2_5,Baidu_CoBuddy,LiquidAI_Instruct,OpenAI_OSS_20B_OR,Owl_Alpha,Free_Router,LLaMA_3_3_70B_score,LLaMA_3_1_8B_score,LLaMA_4_Scout_17B_score,Qwen3_32B_score,OpenAI_OSS_20B_score,NVIDIA_Nemotron_120B_score,OpenAI_OSS_120B_score,Gemma_4_31B_score,MiniMax_M2_5_score,Baidu_CoBuddy_score,LiquidAI_Instruct_score,OpenAI_OSS_20B_OR_score,Owl_Alpha_score,Free_Router_score
Q179,Hallucination Traps,Temporal,Has India's life expectancy crossed 75 years yet according to World Bank latest data?,No,No — actual value: 72.2,yes/no,World Bank,Medium,70.5,77.3,Yes,"<think>
Okay, let's see. The user is asking if India's life expectancy has crossed 75 years according to the World Bank's latest data. I need to check the most recent data available.

First, I recall that life expectancy in",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,70.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,No,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Provider returned error,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Q180,Hallucination Traps,Factual,Has India achieved above 90% measles vaccination coverage according to World Bank?,Yes,Yes — actual value: 97.0%,yes/no,World Bank,Easy,88,No,90.0,"<think>
Okay, let's see. The user is asking if India has achieved above 90% measles vaccination coverage according to the World Bank. I need to check the latest data from the World Bank on India's measles vaccination rates.

First,",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,No,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,No,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,No,ERROR: Provider returned error,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q181,Hallucination Traps,Factual,"Does India have more than 100 TB cases per 100,000 population according to World Bank?",Yes,"Yes — actual: 187.0 per 100,000",yes/no,World Bank,Medium,219,123.,Yes.,"<think>
Okay, let's see. The user is asking if India has more than 100 TB cases per 100,000 population according to the World Bank. I need to check the latest data from the World Bank",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,193,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,199,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,India,Yes,ERROR: Provider returned error,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q182,Hallucination Traps,Comparison,Does India have higher life expectancy than Pakistan according to World Bank?,Yes,India (72.235) vs Pakistan (67.799),yes/no,World Bank,Easy,69.8,"India: 69.8 
Pakistan: 67.3","Yes. 
69.8 years 
vs 
66.1 years.","<think>
Okay, let's see. The user is asking if India has a higher life expectancy than Pakistan according to the World Bank. I need to check the latest data from the World Bank for both countries.

First, I'll recall that life expectancy",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,India,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,India,Yes,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q183,Hallucination Traps,Comparison,"Does India have more hospital beds per 1,000 people than China?",No,India (1.59) vs China (5.63),yes/no,World Bank,Easy,0.5,"India: 0.7
China: 4.8",No.,"<think>
Okay, let's see. The user is asking if India has more hospital beds per 1,000 people than China. I need to find the numbers for both countries.

First, I remember that hospital bed availability varies by country",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,No,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,China,ERROR: Provider returned error,No,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q184,Hallucination Traps,Numerical,"Does India have more than 2 hospital beds per 1,000 population?",No,No — actual: 1.59,yes/no,World Bank,Medium,0.7,1.3,No. 0.5-0.7,"<think>
Okay, let's see. The user is asking if India has more than 2 hospital beds per 1,000 people. I need to find the current number of hospital beds in India per 1,000 population",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.5,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,No,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,No,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q185,Hallucination Traps,Numerical,"Is India's hospital bed density above 3 per 1,000 population?",No,No — actual: 1.59,yes/no,World Bank,Medium,2.1,2.03,1.3,"<think>
Okay, let's see. The user is asking if India's hospital bed density is above 3 per 1,000 population. I need to find the exact number.

First, I remember that hospital bed density is calculated by",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"0.5 per 1,000 people",ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.5,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,1.5,No,"0.5 per 1,000 population",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q186,Hallucination Traps,Numerical,Does the USA spend more than 15% of its GDP on healthcare?,Yes,Yes — actual: 16.69%,yes/no,World Bank,Medium,18.1%,17.1%,18.1%,"<think>
Okay, let's see. The user is asking if the USA spends more than 15% of its GDP on healthcare. I need to check the latest data on healthcare expenditure as a percentage of GDP for the United States.

First,",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,17.7%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,18%,ERROR: Provider returned error,17.7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q187,Hallucination Traps,Numerical,Does India spend more than 5% of its GDP on healthcare?,No,No — actual: 3.34%,yes/no,World Bank,Medium,3.5%,3.5%,3.8%,"<think>
Okay, let's see. The user is asking if India spends more than 5% of its GDP on healthcare. I need to find the exact percentage.

First, I remember that India's healthcare expenditure as a percentage of GDP has been",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,3.5%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,3.3%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,1.3%,No,3.5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q188,Hallucination Traps,Numerical,"Is India's infant mortality rate below 30 per 1,000 live births according to World Bank?",Yes,Yes — actual: 23.3,yes/no,World Bank,Medium,32.9,"24.4 per 1,000 live births.",26.,"<think>
Okay, let's see. The user is asking if India's infant mortality rate is below 30 per 1,000 live births according to the World Bank. I need to check the latest data from the World Bank.",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"27 per 1,000 live births",ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,28.5,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q189,Hallucination Traps,Comparison,Is India's infant mortality rate higher than USA's?,Yes,India (23.3) vs USA (16.63),yes/no,World Bank,Medium,32.0,"Yes. 
India: 28
USA: 5",Yes,"<think>
Okay, let's see. The user is asking if India's infant mortality rate is higher than the USA's. I need to provide a factual answer based on the latest data.

First, I should recall the most recent infant mortality rates for",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"India: 28 per 1,000 live births; USA: 5 per 1,000 live births.",ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,India,Yes,ERROR: Provider returned error,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q190,Ranking Questions,Disease Cases,"Which country has the highest total disease case count as of May 10, 2026?",USA,"USA with 111,820,082 cases",country name,disease.sh,Medium,United States,China,"I don't have have access to real-time data or the ability to predict future statistics, including disease case counts as of May 10, 2026. However, as of my last update, I can tell you that the United States often reports high","<think>
Okay, let's see. The user is asking which country has the highest total disease case count as of May 10, 2026. First, I need to figure out which disease they're referring to. Since they",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,United States,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"I don't have data for May 10, 2026.",ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q191,Ranking Questions,Disease Cases,"Which country ranks second in total disease cases globally as of May 10, 2026?",India,"India with 45,035,393 cases",country name,disease.sh,Hard,India,China,India,"<think>
Okay, let's see. The user is asking which country ranks second in total disease cases globally as of May 10, 2026. First, I need to figure out what disease they're referring to. Since they",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,India,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"I don't have access to data for May 10, 2026, as this date is in the future from my knowledge. I cannot provide accurate information about disease rankings for future dates.",ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,India,United States,"I don't have access to data for May 10, 2026, as this is a future date. My knowledge has a cutoff and I cannot provide speculative or fabricated health statistics.",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q192,Ranking Questions,Disease Cases,"Which country ranks third in total disease cases globally as of May 10, 2026?",France,"France with 40,138,560 cases",country name,disease.sh,Hard,India,India,India,"<think>
Okay, let's see. The user is asking which country ranks third in total disease cases globally as of May 10, 2026. First, I need to figure out what ""disease cases"" they're referring",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,Brazil,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,India,Brazil,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q193,Ranking Questions,Disease Cases,"Which country among USA, India, Brazil has the most disease cases as of May 10, 2026?",USA,"Based on: USA=111,820,082, India=45,035,393, Brazil=38,743,918",country name,disease.sh,Medium,USA,India,India,"<think>
Okay, let's see. The user is asking which country among the USA, India, and Brazil has the most disease cases as of May 10, 2026. First, I need to figure out what disease they",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,USA,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"I don't have access to real-time data or information for May 2026, as my knowledge is limited to information available up to my training data. I cannot provide disease case numbers for future dates.",ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,USA,ERROR: Provider returned error,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q194,Ranking Questions,Disease Cases,"Between France and Germany which country has more total disease cases as of May 10, 2026?",France,"France=40,138,560, Germany=38,828,995",country name,disease.sh,Medium,Germany,Germany,"I can't provide real-time or future data. However, as of my last update in 2023, 
 Germany had a population of approximately 83.2 million and France had a population of about 67.2 million.

To give you an","<think>
Okay, let's tackle this question. The user is asking which country, France or Germany, has more total disease cases as of May 10, 2026. First, I need to figure out what disease they're",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,Germany,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,Germany,ERROR: Provider returned error,Germany,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q195,Ranking Questions,Disease Cases,"Between UK and Russia which country has more total disease cases as of May 10, 2026?",UK,"UK=24,910,387, Russia=24,124,215",country name,disease.sh,Medium,Russia,Russia,Russia,"<think>
Okay, let's tackle this question. The user is asking which country, the UK or Russia, has more total disease cases as of May 10, 2026. First, I need to figure out what disease they",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,Russia,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,Russia,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,UK,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
